"area_id","parea_id","amo","sum","total","pages","female","male","ctime","update_time","max_hour","avg_hour"
"235","6","96554","133793","53","2","0","0","17/4/2019 05:00:00","17/4/2019 05:16:12","0","0"
"230","6","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"220","6","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"224","6","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"226","6","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"246","6","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"27","1","18216","47029","75","2","0","0","17/4/2019 05:00:00","17/4/2019 05:16:13","0","0"
"227","6","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"223","6","29","54","2","1","0","0","17/4/2019 05:00:00",,"0","0"
"233","6","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"228","6","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"229","6","17","32","3","1","0","0","17/4/2019 05:00:00",,"0","0"
"247","6","89","259","5","1","0","0","17/4/2019 05:00:00",,"0","0"
"232","6","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"221","6","577","605","3","1","0","0","17/4/2019 05:00:00",,"0","0"
"244","6","290","345","3","1","0","0","17/4/2019 05:00:00",,"0","0"
"217","6","53","134","6","1","0","0","17/4/2019 05:00:00",,"0","0"
"245","6","6926","13536","16","1","0","0","17/4/2019 05:00:00",,"0","0"
"212","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"238","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"216","6","6504","6565","10","1","0","0","17/4/2019 05:00:00",,"0","0"
"98","3","2875","3222","32","1","0","0","17/4/2019 05:00:00",,"0","0"
"219","6","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"236","6","5668","22580","26","1","0","0","17/4/2019 05:00:00",,"0","0"
"218","6","7489","7544","5","1","0","0","17/4/2019 05:00:00",,"0","0"
"215","3","4","4","1","1","0","0","17/4/2019 05:00:00",,"0","0"
"186","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"241","6","6","6","1","1","0","0","17/4/2019 05:00:00",,"0","0"
"243","6","37","103","8","1","0","0","17/4/2019 05:00:00",,"0","0"
"211","3","4","4","1","1","0","0","17/4/2019 05:00:00",,"0","0"
"242","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"208","3","31","64","5","1","0","0","17/4/2019 05:00:00",,"0","0"
"206","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"42","3","6","6","1","1","0","0","17/4/2019 05:00:00",,"0","0"
"174","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"203","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"41","3","681","681","1","1","0","0","17/4/2019 05:00:00",,"0","0"
"178","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"184","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"48","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"189","3","22","22","1","1","0","0","17/4/2019 05:00:00",,"0","0"
"182","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"39","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"141","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"155","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"50","3","20","32","3","1","0","0","17/4/2019 05:00:00",,"0","0"
"154","3","19","66","5","1","0","0","17/4/2019 05:00:00",,"0","0"
"156","3","535","1315","7","1","0","0","17/4/2019 05:00:00",,"0","0"
"113","3","11","19","2","1","0","0","17/4/2019 05:00:00",,"0","0"
"214","3","0","0","0","1","0","0","17/4/2019 05:00:00",,"0","0"
"36","3","30","43","3","1","0","0","17/4/2019 05:00:00",,"0","0"
"140","3","2621","6038","6","1","0","0","17/4/2019 05:00:00",,"0","0"
"37","3","1280","2135","12","1","0","0","17/4/2019 05:00:00",,"0","0"
"40","3","38","72","6","1","0","0","17/4/2019 05:00:00",,"0","0"
"164","2","2740","3265","4","1","0","0","17/4/2019 05:00:00",,"0","0"
"196","2","4015","5501","8","1","0","0","17/4/2019 05:00:00",,"0","0"
"115","2","3991","4006","3","1","0","0","17/4/2019 05:00:00",,"0","0"
"88","2","3053","3295","11","1","0","0","17/4/2019 05:00:00",,"0","0"
"102","2","6535","7793","14","1","0","0","17/4/2019 05:00:00",,"0","0"
"82","2","15146","24530","7","1","0","0","17/4/2019 05:00:00",,"0","0"
"84","2","8032","23648","37","1","0","0","17/4/2019 05:00:00",,"0","0"
"89","2","19264","58200","25","1","0","0","17/4/2019 05:00:00",,"0","0"
"78","2","11987","21151","26","1","0","0","17/4/2019 05:00:00",,"0","0"
"239","2","50311","103521","27","1","0","0","17/4/2019 05:00:00",,"0","0"
"91","2","1394","1907","10","1","0","0","17/4/2019 05:00:00",,"0","0"
"80","2","24854","96235","45","1","0","0","17/4/2019 05:00:00",,"0","0"
"92","2","2718","6511","17","1","0","0","17/4/2019 05:00:00",,"0","0"
"87","2","27468","70393","48","1","0","0","17/4/2019 05:00:00",,"0","0"
"240","2","10697","29949","33","1","0","0","17/4/2019 05:00:00",,"0","0"
"173","2","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"86","2","51679","194506","132","3","0","0","17/4/2019 06:00:00","17/4/2019 06:16:06","0","0"
"249","2","23","81","7","1","0","0","17/4/2019 06:00:00",,"0","0"
"107","2","4626","5264","63","2","0","0","17/4/2019 06:00:00","17/4/2019 06:16:08","0","0"
"35","3","26342","132990","50","2","0","0","17/4/2019 06:00:00","17/4/2019 06:16:09","0","0"
"163","3","16631","51764","16","1","0","0","17/4/2019 06:00:00",,"0","0"
"176","2","353","405","5","1","0","0","17/4/2019 06:00:00",,"0","0"
"81","2","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"153","3","28654","61487","16","1","0","0","17/4/2019 06:00:00",,"0","0"
"248","2","14","32","3","1","0","0","17/4/2019 06:00:00",,"0","0"
"166","2","10","10","1","1","0","0","17/4/2019 06:00:00",,"0","0"
"112","2","9","15","2","1","0","0","17/4/2019 06:00:00",,"0","0"
"96","4","6244","17275","11","1","0","0","17/4/2019 06:00:00",,"0","0"
"181","2","663","824","9","1","0","0","17/4/2019 06:00:00",,"0","0"
"93","2","357","388","4","1","0","0","17/4/2019 06:00:00",,"0","0"
"83","2","17","65","8","1","0","0","17/4/2019 06:00:00",,"0","0"
"114","2","2545","3663","3","1","0","0","17/4/2019 06:00:00",,"0","0"
"228","6","5","5","1","1","0","0","17/4/2019 06:00:00",,"0","0"
"51","4","4740","19447","11","1","0","0","17/4/2019 06:00:00",,"0","0"
"95","4","3230","3242","2","1","0","0","17/4/2019 06:00:00",,"0","0"
"192","5","7744","32523","32","1","0","0","17/4/2019 06:00:00",,"0","0"
"94","4","4798","7647","3","1","0","0","17/4/2019 06:00:00",,"0","0"
"27","1","21732","82870","102","3","0","0","17/4/2019 06:00:00","17/4/2019 06:16:11","0","0"
"207","1","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"33","1","20507","343230","289","6","0","0","17/4/2019 06:00:00","17/4/2019 06:16:10","0","0"
"246","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"220","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"145","1","4461","8260","9","1","0","0","17/4/2019 06:00:00",,"0","0"
"123","1","384","468","6","1","0","0","17/4/2019 06:00:00",,"0","0"
"143","1","12","33","4","1","0","0","17/4/2019 06:00:00",,"0","0"
"25","1","372","392","4","1","0","0","17/4/2019 06:00:00",,"0","0"
"199","1","2749","6186","12","1","0","0","17/4/2019 06:00:00",,"0","0"
"136","1","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"225","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"222","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"21","1","1451","1781","2","1","0","0","17/4/2019 06:00:00",,"0","0"
"224","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"190","5","3110","6539","13","1","0","0","17/4/2019 06:00:00",,"0","0"
"28","1","4410","6416","35","1","0","0","17/4/2019 06:00:00",,"0","0"
"235","6","15649","50459","48","1","0","0","17/4/2019 06:00:00",,"0","0"
"34","1","32337","105312","98","2","0","0","17/4/2019 06:00:00","17/4/2019 06:16:11","0","0"
"193","5","9458","14037","10","1","0","0","17/4/2019 06:00:00",,"0","0"
"226","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"230","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"232","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"227","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"247","6","146","313","4","1","0","0","17/4/2019 06:00:00",,"0","0"
"219","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"223","6","64","80","2","1","0","0","17/4/2019 06:00:00",,"0","0"
"233","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"221","6","238","281","3","1","0","0","17/4/2019 06:00:00",,"0","0"
"245","6","1801","1942","9","1","0","0","17/4/2019 06:00:00",,"0","0"
"244","6","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"217","6","62","147","7","1","0","0","17/4/2019 06:00:00",,"0","0"
"237","6","10","10","1","1","0","0","17/4/2019 06:00:00",,"0","0"
"241","6","5","5","1","1","0","0","17/4/2019 06:00:00",,"0","0"
"243","6","25","44","3","1","0","0","17/4/2019 06:00:00",,"0","0"
"229","6","12","21","2","1","0","0","17/4/2019 06:00:00",,"0","0"
"218","6","8189","8351","5","1","0","0","17/4/2019 06:00:00",,"0","0"
"242","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"98","3","243","409","27","1","0","0","17/4/2019 06:00:00",,"0","0"
"238","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"216","6","16","62","8","1","0","0","17/4/2019 06:00:00",,"0","0"
"236","6","8700","26201","20","1","0","0","17/4/2019 06:00:00",,"0","0"
"215","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"212","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"211","3","6","6","1","1","0","0","17/4/2019 06:00:00",,"0","0"
"186","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"203","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"178","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"41","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"48","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"206","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"184","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"174","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"208","3","49","73","4","1","0","0","17/4/2019 06:00:00",,"0","0"
"42","3","4","4","1","1","0","0","17/4/2019 06:00:00",,"0","0"
"155","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"36","3","10","20","2","1","0","0","17/4/2019 06:00:00",,"0","0"
"140","3","2584","5745","7","1","0","0","17/4/2019 06:00:00",,"0","0"
"141","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"182","3","0","0","0","1","0","0","17/4/2019 06:00:00",,"0","0"
"50","3","19","36","4","1","0","0","17/4/2019 06:00:00",,"0","0"
"40","3","71","81","3","1","0","0","17/4/2019 06:00:00",,"0","0"
"189","3","19","19","1","1","0","0","17/4/2019 06:00:00",,"0","0"
"156","3","296","593","5","1","0","0","17/4/2019 06:00:00",,"0","0"
"214","3","5","5","1","1","0","0","17/4/2019 06:00:00",,"0","0"
"154","3","34","60","4","1","0","0","17/4/2019 06:00:00",,"0","0"
"113","3","10","23","3","1","0","0","17/4/2019 06:00:00",,"0","0"
"39","3","4","4","1","1","0","0","17/4/2019 06:00:00",,"0","0"
"37","3","1450","1485","7","1","0","0","17/4/2019 06:00:00",,"0","0"
"196","2","16","52","5","1","0","0","17/4/2019 06:00:00",,"0","0"
"164","2","3168","3196","3","1","0","0","17/4/2019 06:00:00",,"0","0"
"115","2","10028","10059","4","1","0","0","17/4/2019 06:00:00",,"0","0"
"88","2","3917","4548","9","1","0","0","17/4/2019 06:00:00",,"0","0"
"102","2","7669","8594","12","1","0","0","17/4/2019 06:00:00",,"0","0"
"82","2","14821","24422","5","1","0","0","17/4/2019 06:00:00",,"0","0"
"84","2","7991","15129","32","1","0","0","17/4/2019 06:00:00",,"0","0"
"89","2","13731","33514","18","1","0","0","17/4/2019 06:00:00",,"0","0"
"78","2","9665","33450","22","1","0","0","17/4/2019 06:00:00",,"0","0"
"91","2","1334","1663","8","1","0","0","17/4/2019 06:00:00",,"0","0"
"87","2","8247","33746","35","1","0","0","17/4/2019 06:00:00",,"0","0"
"240","2","11355","21540","23","1","0","0","17/4/2019 06:00:00",,"0","0"
"92","2","2524","2702","13","1","0","0","17/4/2019 06:00:00",,"0","0"
"80","2","15594","45450","39","1","0","0","17/4/2019 06:00:00",,"0","0"
"239","2","51789","110087","24","1","0","0","17/4/2019 06:00:00",,"0","0"
"41","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"174","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"141","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"42","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"86","2","16652","144027","124","3","0","0","17/4/2019 07:00:00","17/4/2019 07:16:06","0","0"
"189","3","35","35","1","1","0","0","17/4/2019 07:00:00",,"0","0"
"39","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"96","4","6029","15086","9","1","0","0","17/4/2019 07:00:00",,"0","0"
"214","3","124","128","2","1","0","0","17/4/2019 07:00:00",,"0","0"
"140","3","2801","4504","7","1","0","0","17/4/2019 07:00:00",,"0","0"
"48","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"182","3","4","4","1","1","0","0","17/4/2019 07:00:00",,"0","0"
"154","3","82","101","3","1","0","0","17/4/2019 07:00:00",,"0","0"
"95","4","2243","2332","3","1","0","0","17/4/2019 07:00:00",,"0","0"
"155","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"36","3","16","24","2","1","0","0","17/4/2019 07:00:00",,"0","0"
"51","4","6496","23898","11","1","0","0","17/4/2019 07:00:00",,"0","0"
"94","4","4619","8911","4","1","0","0","17/4/2019 07:00:00",,"0","0"
"113","3","11","27","3","1","0","0","17/4/2019 07:00:00",,"0","0"
"192","5","5541","25060","24","1","0","0","17/4/2019 07:00:00",,"0","0"
"193","5","1794","4429","6","1","0","0","17/4/2019 07:00:00",,"0","0"
"190","5","2769","5023","11","1","0","0","17/4/2019 07:00:00",,"0","0"
"50","3","75","87","3","1","0","0","17/4/2019 07:00:00",,"0","0"
"34","1","21161","104537","99","2","0","0","17/4/2019 07:00:00","17/4/2019 07:16:08","0","0"
"33","1","22465","324946","286","6","0","0","17/4/2019 07:00:00","17/4/2019 07:16:09","0","0"
"25","1","351","389","6","1","0","0","17/4/2019 07:00:00",,"0","0"
"136","1","1","1","1","1","0","0","17/4/2019 07:00:00",,"0","0"
"199","1","2952","5488","11","1","0","0","17/4/2019 07:00:00",,"0","0"
"123","1","600","645","6","1","0","0","17/4/2019 07:00:00",,"0","0"
"27","1","19766","78483","138","3","0","0","17/4/2019 07:00:00","17/4/2019 07:16:10","0","0"
"28","1","5325","8904","37","1","0","0","17/4/2019 07:00:00",,"0","0"
"143","1","707","745","7","1","0","0","17/4/2019 07:00:00",,"0","0"
"145","1","4151","12766","15","1","0","0","17/4/2019 07:00:00",,"0","0"
"21","1","369","605","3","1","0","0","17/4/2019 07:00:00",,"0","0"
"225","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"230","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"222","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"207","1","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"224","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"220","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"235","6","16987","68206","47","1","0","0","17/4/2019 07:00:00",,"0","0"
"246","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"247","6","278","328","3","1","0","0","17/4/2019 07:00:00",,"0","0"
"226","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"232","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"227","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"223","6","103","121","2","1","0","0","17/4/2019 07:00:00",,"0","0"
"233","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"219","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"241","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"229","6","13","18","2","1","0","0","17/4/2019 07:00:00",,"0","0"
"216","6","36","85","9","1","0","0","17/4/2019 07:00:00",,"0","0"
"245","6","1783","2217","10","1","0","0","17/4/2019 07:00:00",,"0","0"
"217","6","125","184","7","1","0","0","17/4/2019 07:00:00",,"0","0"
"243","6","21","62","4","1","0","0","17/4/2019 07:00:00",,"0","0"
"244","6","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"221","6","687","718","3","1","0","0","17/4/2019 07:00:00",,"0","0"
"215","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"228","6","7","7","1","1","0","0","17/4/2019 07:00:00",,"0","0"
"237","6","10","10","1","1","0","0","17/4/2019 07:00:00",,"0","0"
"218","6","9182","12526","4","1","0","0","17/4/2019 07:00:00",,"0","0"
"242","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"98","3","1259","1472","28","1","0","0","17/4/2019 07:00:00",,"0","0"
"186","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"212","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"236","6","5687","7690","21","1","0","0","17/4/2019 07:00:00",,"0","0"
"238","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"211","3","6","6","1","1","0","0","17/4/2019 07:00:00",,"0","0"
"208","3","11","20","3","1","0","0","17/4/2019 07:00:00",,"0","0"
"203","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"184","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"156","3","496","1073","5","1","0","0","17/4/2019 07:00:00",,"0","0"
"206","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"178","3","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"37","3","1534","1587","5","1","0","0","17/4/2019 07:00:00",,"0","0"
"40","3","123","168","5","1","0","0","17/4/2019 07:00:00",,"0","0"
"153","3","12537","38430","19","1","0","0","17/4/2019 07:00:00",,"0","0"
"35","3","40399","110162","53","2","0","0","17/4/2019 07:00:00","17/4/2019 07:16:11","0","0"
"248","2","139","155","2","1","0","0","17/4/2019 07:00:00",,"0","0"
"166","2","10","10","1","1","0","0","17/4/2019 07:00:00",,"0","0"
"81","2","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"107","2","8834","14361","62","2","0","0","17/4/2019 07:00:00","17/4/2019 07:16:12","0","0"
"181","2","37","95","5","1","0","0","17/4/2019 07:00:00",,"0","0"
"173","2","0","0","0","1","0","0","17/4/2019 07:00:00",,"0","0"
"249","2","212","286","9","1","0","0","17/4/2019 07:00:00",,"0","0"
"176","2","384","523","4","1","0","0","17/4/2019 07:00:00",,"0","0"
"163","3","17590","46903","17","1","0","0","17/4/2019 07:00:00",,"0","0"
"114","2","2875","2875","1","1","0","0","17/4/2019 07:00:00",,"0","0"
"164","2","3498","3507","3","1","0","0","17/4/2019 07:00:00",,"0","0"
"112","2","8","12","2","1","0","0","17/4/2019 07:00:00",,"0","0"
"93","2","18","28","2","1","0","0","17/4/2019 07:00:00",,"0","0"
"196","2","3146","3189","5","1","0","0","17/4/2019 07:00:00",,"0","0"
"83","2","15","43","5","1","0","0","17/4/2019 07:00:00",,"0","0"
"115","2","2277","2310","3","1","0","0","17/4/2019 07:00:00",,"0","0"
"102","2","2429","3142","11","1","0","0","17/4/2019 07:00:00",,"0","0"
"82","2","15000","24762","6","1","0","0","17/4/2019 07:00:00",,"0","0"
"88","2","67","135","5","1","0","0","17/4/2019 07:00:00",,"0","0"
"89","2","13370","29062","16","1","0","0","17/4/2019 07:00:00",,"0","0"
"84","2","8785","18370","33","1","0","0","17/4/2019 07:00:00",,"0","0"
"92","2","2759","2974","13","1","0","0","17/4/2019 07:00:00",,"0","0"
"91","2","2494","4968","9","1","0","0","17/4/2019 07:00:00",,"0","0"
"78","2","7215","13771","21","1","0","0","17/4/2019 07:00:00",,"0","0"
"87","2","4706","18270","31","1","0","0","17/4/2019 07:00:00",,"0","0"
"80","2","31099","100716","43","1","0","0","17/4/2019 07:00:00",,"0","0"
"239","2","61777","129629","27","1","0","0","17/4/2019 07:00:00",,"0","0"
"240","2","12754","34773","21","1","0","0","17/4/2019 07:00:00",,"0","0"
"189","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"86","2","22469","162256","115","3","0","0","17/4/2019 08:00:00","17/4/2019 08:16:06","0","0"
"39","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"140","3","2002","2689","7","1","0","0","17/4/2019 08:00:00",,"0","0"
"50","3","24","48","5","1","0","0","17/4/2019 08:00:00",,"0","0"
"214","3","8","8","1","1","0","0","17/4/2019 08:00:00",,"0","0"
"141","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"37","3","1702","1767","9","1","0","0","17/4/2019 08:00:00",,"0","0"
"154","3","115","146","5","1","0","0","17/4/2019 08:00:00",,"0","0"
"113","3","181","266","5","1","0","0","17/4/2019 08:00:00",,"0","0"
"40","3","156","269","6","1","0","0","17/4/2019 08:00:00",,"0","0"
"190","5","7233","14142","15","1","0","0","17/4/2019 08:00:00",,"0","0"
"192","5","7691","28185","27","1","0","0","17/4/2019 08:00:00",,"0","0"
"96","4","5070","15099","10","1","0","0","17/4/2019 08:00:00",,"0","0"
"51","4","6623","16257","16","1","0","0","17/4/2019 08:00:00",,"0","0"
"94","4","8531","19456","8","1","0","0","17/4/2019 08:00:00",,"0","0"
"95","4","848","986","6","1","0","0","17/4/2019 08:00:00",,"0","0"
"163","3","15608","48882","19","1","0","0","17/4/2019 08:00:00",,"0","0"
"33","1","20646","315599","287","6","0","0","17/4/2019 08:00:00","17/4/2019 08:16:10","0","0"
"34","1","48020","130703","98","2","0","0","17/4/2019 08:00:00","17/4/2019 08:16:10","0","0"
"36","3","12","24","3","1","0","0","17/4/2019 08:00:00",,"0","0"
"193","5","2617","4288","5","1","0","0","17/4/2019 08:00:00",,"0","0"
"156","3","873","1122","4","1","0","0","17/4/2019 08:00:00",,"0","0"
"153","3","33231","80683","30","1","0","0","17/4/2019 08:00:00",,"0","0"
"155","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"25","1","11","51","7","1","0","0","17/4/2019 08:00:00",,"0","0"
"28","1","3572","9811","41","1","0","0","17/4/2019 08:00:00",,"0","0"
"123","1","590","640","7","1","0","0","17/4/2019 08:00:00",,"0","0"
"143","1","1130","1172","7","1","0","0","17/4/2019 08:00:00",,"0","0"
"136","1","4","4","1","1","0","0","17/4/2019 08:00:00",,"0","0"
"225","6","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"246","6","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"235","6","18295","59179","52","2","0","0","17/4/2019 08:00:00","17/4/2019 08:16:11","0","0"
"207","1","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"27","1","20497","105748","199","4","0","0","17/4/2019 08:00:00","17/4/2019 08:16:12","0","0"
"199","1","2506","5849","10","1","0","0","17/4/2019 08:00:00",,"0","0"
"222","6","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"145","1","4371","17702","23","1","0","0","17/4/2019 08:00:00",,"0","0"
"220","6","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"230","6","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"21","1","3450","4655","2","1","0","0","17/4/2019 08:00:00",,"0","0"
"226","6","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"227","6","2417","2423","2","1","0","0","17/4/2019 08:00:00",,"0","0"
"224","6","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"229","6","10","23","3","1","0","0","17/4/2019 08:00:00",,"0","0"
"232","6","11","11","1","1","0","0","17/4/2019 08:00:00",,"0","0"
"223","6","233","233","1","1","0","0","17/4/2019 08:00:00",,"0","0"
"247","6","4373","4693","6","1","0","0","17/4/2019 08:00:00",,"0","0"
"241","6","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"228","6","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"233","6","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"243","6","210","293","6","1","0","0","17/4/2019 08:00:00",,"0","0"
"218","6","9720","13700","4","1","0","0","17/4/2019 08:00:00",,"0","0"
"219","6","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"244","6","4","4","1","1","0","0","17/4/2019 08:00:00",,"0","0"
"215","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"221","6","650","662","2","1","0","0","17/4/2019 08:00:00",,"0","0"
"237","6","11","17","2","1","0","0","17/4/2019 08:00:00",,"0","0"
"238","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"242","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"245","6","1277","2213","14","1","0","0","17/4/2019 08:00:00",,"0","0"
"216","6","13","67","9","1","0","0","17/4/2019 08:00:00",,"0","0"
"212","3","9","9","1","1","0","0","17/4/2019 08:00:00",,"0","0"
"211","3","5","5","1","1","0","0","17/4/2019 08:00:00",,"0","0"
"186","3","4","4","1","1","0","0","17/4/2019 08:00:00",,"0","0"
"98","3","7025","11040","36","1","0","0","17/4/2019 08:00:00",,"0","0"
"203","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"217","6","25","87","7","1","0","0","17/4/2019 08:00:00",,"0","0"
"208","3","202","237","4","1","0","0","17/4/2019 08:00:00",,"0","0"
"184","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"206","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"178","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"236","6","3040","4759","18","1","0","0","17/4/2019 08:00:00",,"0","0"
"42","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"174","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"41","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"48","3","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"107","2","3364","11953","69","2","0","0","17/4/2019 08:00:00","17/4/2019 08:16:13","0","0"
"173","2","0","0","0","1","0","0","17/4/2019 08:00:00",,"0","0"
"248","2","993","1008","3","1","0","0","17/4/2019 08:00:00",,"0","0"
"182","3","6","6","1","1","0","0","17/4/2019 08:00:00",,"0","0"
"35","3","42796","158056","82","2","0","0","17/4/2019 08:00:00","17/4/2019 08:16:13","0","0"
